query_id,scene_id,query,method,quality_eligible,hit_at_1,hit_at_3,reciprocal_rank,selected_view_id,views_checked,selected_cluster_ids,query_input_tokens,query_encoder_latency_ms
qv2_062,Theater,Find the red upholstered seats,manual_hierarchy_clip,True,False,True,0.3333333333333333,v011,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,8,3.5461
qv2_062,Theater,Find the red upholstered seats,raw_rgbd_hierarchy_clip,True,False,False,0.0,v011,11,raw_cluster_03|raw_cluster_01,8,3.5461
qv2_063,Theater,Find the green exit sign,flat_clip,True,False,False,0.05555555555555555,v008,20,,7,3.5461
qv2_063,Theater,Find the green exit sign,manual_hierarchy_clip,True,False,False,0.1,v001,10,manual_zone_theater_stage_backstage|manual_zone_theater_lobby_notice,7,3.5461
qv2_063,Theater,Find the green exit sign,raw_rgbd_hierarchy_clip,True,False,False,0.0,v008,8,raw_cluster_04|raw_cluster_01,7,3.5461
qv2_064,Theater,Find the staircase,flat_clip,True,True,True,1.0,v001,20,,5,3.5461
qv2_064,Theater,Find the staircase,manual_hierarchy_clip,True,True,True,1.0,v001,13,manual_zone_theater_stairs_foyer_balcony|manual_zone_theater_stage_backstage,5,3.5461
qv2_064,Theater,Find the staircase,raw_rgbd_hierarchy_clip,True,True,True,1.0,v001,12,raw_cluster_05|raw_cluster_01,5,3.5461
qv2_065,Theater,Find the wall-mounted TV,flat_clip,True,False,True,0.3333333333333333,v012,20,,8,3.946959
qv2_065,Theater,Find the wall-mounted TV,manual_hierarchy_clip,True,False,True,0.3333333333333333,v012,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,8,3.946959
qv2_065,Theater,Find the wall-mounted TV,raw_rgbd_hierarchy_clip,True,False,True,0.5,v012,9,raw_cluster_01|raw_cluster_06,8,3.946959
qv2_066,Theater,Find the bright red upholstered seats,flat_clip,True,True,True,1.0,v004,20,,9,3.946959
qv2_066,Theater,Find the bright red upholstered seats,manual_hierarchy_clip,True,True,True,1.0,v004,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,9,3.946959
qv2_066,Theater,Find the bright red upholstered seats,raw_rgbd_hierarchy_clip,True,True,True,1.0,v004,6,raw_cluster_03|raw_cluster_06,9,3.946959
qv2_067,Theater,Find the closed white door,flat_clip,True,True,True,1.0,v006,20,,7,3.946959
qv2_067,Theater,Find the closed white door,manual_hierarchy_clip,True,True,True,1.0,v006,10,manual_zone_theater_stage_backstage|manual_zone_theater_lobby_notice,7,3.946959
qv2_067,Theater,Find the closed white door,raw_rgbd_hierarchy_clip,True,False,False,0.0,v008,8,raw_cluster_04|raw_cluster_01,7,3.946959
qv2_068,Theater,Find the large black stage curtain,flat_clip,True,False,False,0.14285714285714285,v016,20,,8,3.946959
qv2_068,Theater,Find the large black stage curtain,manual_hierarchy_clip,True,False,False,0.0,v010,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,8,3.946959
qv2_068,Theater,Find the large black stage curtain,raw_rgbd_hierarchy_clip,True,False,False,0.16666666666666666,v016,11,raw_cluster_03|raw_cluster_01,8,3.946959
qv2_069,Theater,Find the pale green corridor walls,flat_clip,True,True,True,1.0,v013,20,,8,3.946959
qv2_069,Theater,Find the pale green corridor walls,manual_hierarchy_clip,True,True,True,1.0,v013,12,manual_zone_theater_stairs_foyer_balcony|manual_zone_theater_lobby_notice,8,3.946959
qv2_069,Theater,Find the pale green corridor walls,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,12,raw_cluster_05|raw_cluster_01,8,3.946959
qv2_070,Theater,Find the warm wall lamps,flat_clip,True,False,False,0.2,v008,20,,7,3.946959
qv2_070,Theater,Find the warm wall lamps,manual_hierarchy_clip,True,False,False,0.0,v004,8,manual_zone_theater_performance_seating|manual_zone_theater_lobby_notice,7,3.946959
qv2_070,Theater,Find the warm wall lamps,raw_rgbd_hierarchy_clip,True,False,False,0.0,v012,11,raw_cluster_03|raw_cluster_01,7,3.946959
qv2_071,Theater,Find the green exit sign above the doorway,flat_clip,True,False,False,0.1,v008,20,,10,3.946959
qv2_071,Theater,Find the green exit sign above the doorway,manual_hierarchy_clip,True,False,False,0.14285714285714285,v013,12,manual_zone_theater_lobby_notice|manual_zone_theater_stairs_foyer_balcony,10,3.946959
qv2_071,Theater,Find the green exit sign above the doorway,raw_rgbd_hierarchy_clip,True,False,False,0.0,v008,6,raw_cluster_04|raw_cluster_05,10,3.946959
qv2_072,Theater,Find the clock above the bookcase,flat_clip,True,True,True,1.0,v010,20,,9,3.946959
qv2_072,Theater,Find the clock above the bookcase,manual_hierarchy_clip,True,True,True,1.0,v010,5,manual_zone_theater_lounge_green_room|manual_zone_theater_performance_seating,9,3.946959
qv2_072,Theater,Find the clock above the bookcase,raw_rgbd_hierarchy_clip,True,True,True,1.0,v010,11,raw_cluster_03|raw_cluster_01,9,3.946959
qv2_073,Theater,Find the chairs around the room,flat_clip,True,False,False,0.2,v010,20,,8,3.946959
qv2_073,Theater,Find the chairs around the room,manual_hierarchy_clip,True,False,True,0.3333333333333333,v010,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,8,3.946959
qv2_073,Theater,Find the chairs around the room,raw_rgbd_hierarchy_clip,True,False,False,0.2,v010,11,raw_cluster_03|raw_cluster_01,8,3.946959
qv2_074,Theater,Find the staircase through the doorway,flat_clip,True,True,True,1.0,v001,20,,8,3.946959
qv2_074,Theater,Find the staircase through the doorway,manual_hierarchy_clip,True,True,True,1.0,v001,13,manual_zone_theater_stairs_foyer_balcony|manual_zone_theater_stage_backstage,8,3.946959
qv2_074,Theater,Find the staircase through the doorway,raw_rgbd_hierarchy_clip,True,False,False,0.0,v008,6,raw_cluster_04|raw_cluster_05,8,3.946959
qv2_075,Theater,Find the keyboard or instrument stand on the right side,flat_clip,True,False,False,0.07692307692307693,v010,20,,12,3.946959
qv2_075,Theater,Find the keyboard or instrument stand on the right side,manual_hierarchy_clip,True,False,False,0.2,v010,5,manual_zone_theater_performance_seating|manual_zone_theater_lounge_green_room,12,3.946959
qv2_075,Theater,Find the keyboard or instrument stand on the right side,raw_rgbd_hierarchy_clip,True,False,False,0.1111111111111111,v010,11,raw_cluster_03|raw_cluster_01,12,3.946959
qv2_076,Theater,Find the black stage curtain in the stage area,flat_clip,True,False,False,0.09090909090909091,v016,20,,11,3.946959
qv2_076,Theater,Find the black stage curtain in the stage area,manual_hierarchy_clip,True,False,False,0.0,v011,8,manual_zone_theater_lobby_notice|manual_zone_theater_performance_seating,11,3.946959
qv2_076,Theater,Find the black stage curtain in the stage area,raw_rgbd_hierarchy_clip,True,False,False,0.0,v016,5,raw_cluster_04|raw_cluster_03,11,3.946959
qv2_077,Theater,Find the red upholstered seats in the lobby seating area,flat_clip,True,True,True,1.0,v004,20,,13,3.946959
qv2_077,Theater,Find the red upholstered seats in the lobby seating area,manual_hierarchy_clip,True,True,True,1.0,v004,12,manual_zone_theater_performance_seating|manual_zone_theater_stairs_foyer_balcony,13,3.946959
qv2_077,Theater,Find the red upholstered seats in the lobby seating area,raw_rgbd_hierarchy_clip,True,False,False,0.0,v020,9,raw_cluster_03|raw_cluster_05,13,3.946959
qv2_078,Theater,Find the digital schedule screen on the notice wall,flat_clip,True,True,True,1.0,v005,20,,11,3.946959
qv2_078,Theater,Find the digital schedule screen on the notice wall,manual_hierarchy_clip,True,True,True,1.0,v005,8,manual_zone_theater_lobby_notice|manual_zone_theater_lounge_green_room,11,3.946959
qv2_078,Theater,Find the digital schedule screen on the notice wall,raw_rgbd_hierarchy_clip,True,True,True,1.0,v005,8,raw_cluster_02|raw_cluster_01,11,3.946959
qv2_079,Theater,Find the black railing on the railing side,flat_clip,True,False,False,0.25,v001,20,,12,3.946959
qv2_079,Theater,Find the black railing on the railing side,manual_hierarchy_clip,True,False,True,0.3333333333333333,v001,13,manual_zone_theater_stairs_foyer_balcony|manual_zone_theater_stage_backstage,12,3.946959
qv2_079,Theater,Find the black railing on the railing side,raw_rgbd_hierarchy_clip,True,False,True,0.3333333333333333,v001,12,raw_cluster_01|raw_cluster_05,12,3.946959
qv2_080,Theater,Find the corridor passage in the backstage corridor,flat_clip,True,False,True,0.5,v013,20,,10,3.946959
qv2_080,Theater,Find the corridor passage in the backstage corridor,manual_hierarchy_clip,True,False,True,0.5,v013,12,manual_zone_theater_lobby_notice|manual_zone_theater_stairs_foyer_balcony,10,3.946959
qv2_080,Theater,Find the corridor passage in the backstage corridor,raw_rgbd_hierarchy_clip,True,False,True,0.5,v013,12,raw_cluster_01|raw_cluster_05,10,3.946959
qv2_081,Theater,Find an area suitable for watching a performance,flat_clip,True,True,True,1.0,v011,20,,10,3.946959
qv2_081,Theater,Find an area suitable for watching a performance,manual_hierarchy_clip,True,True,True,1.0,v011,8,manual_zone_theater_lobby_notice|manual_zone_theater_performance_seating,10,3.946959
qv2_081,Theater,Find an area suitable for watching a performance,raw_rgbd_hierarchy_clip,True,True,True,1.0,v011,11,raw_cluster_01|raw_cluster_03,10,3.946959
qv2_082,Theater,Find an area suitable for performing,flat_clip,True,False,False,0.07692307692307693,v005,20,,8,3.946959
qv2_082,Theater,Find an area suitable for performing,manual_hierarchy_clip,True,False,False,0.0,v005,12,manual_zone_theater_lobby_notice|manual_zone_theater_stairs_foyer_balcony,8,3.946959
qv2_082,Theater,Find an area suitable for performing,raw_rgbd_hierarchy_clip,True,False,False,0.0,v005,3,raw_cluster_06|raw_cluster_02,8,3.946959
qv2_083,Theater,Find a theater exit or wayfinding area,flat_clip,True,False,False,0.09090909090909091,v006,20,,10,3.946959
qv2_083,Theater,Find a theater exit or wayfinding area,manual_hierarchy_clip,True,False,False,0.1,v006,12,manual_zone_theater_lobby_notice|manual_zone_theater_stairs_foyer_balcony,10,3.946959
qv2_083,Theater,Find a theater exit or wayfinding area,raw_rgbd_hierarchy_clip,True,False,False,0.14285714285714285,v006,7,raw_cluster_05|raw_cluster_06,10,3.946959
qv2_084,Theater,Find where a visitor could check the schedule,flat_clip,True,True,True,1.0,v005,20,,10,3.946959
qv2_084,Theater,Find where a visitor could check the schedule,manual_hierarchy_clip,True,True,True,1.0,v005,12,manual_zone_theater_lobby_notice|manual_zone_theater_stairs_foyer_balcony,10,3.946959
qv2_084,Theater,Find where a visitor could check the schedule,raw_rgbd_hierarchy_clip,True,True,True,1.0,v005,6,raw_cluster_02|raw_cluster_05,10,3.946959
qv2_085,Theater,Find a theater lounge seating area,flat_clip,True,True,True,1.0,v011,20,,8,3.946959
qv2_085,Theater,Find a theater lounge seating area,manual_hierarchy_clip,True,True,True,1.0,v011,8,manual_zone_theater_performance_seating|manual_zone_theater_lobby_notice,8,3.946959
qv2_085,Theater,Find a theater lounge seating area,raw_rgbd_hierarchy_clip,True,False,False,0.25,v004,6,raw_cluster_03|raw_cluster_06,8,3.946959
qv2_086,Theater,Find swimming pool,flat_clip,False,,,,v013,20,,5,3.946959
qv2_086,Theater,Find swimming pool,manual_hierarchy_clip,False,,,,v013,13,manual_zone_theater_stairs_foyer_balcony|manual_zone_theater_stage_backstage,5,3.946959
qv2_086,Theater,Find swimming pool,raw_rgbd_hierarchy_clip,False,,,,v008,8,raw_cluster_01|raw_cluster_04,5,3.946959
qv2_087,Theater,Find bicycle,flat_clip,False,,,,v002,20,,4,3.946959
qv2_087,Theater,Find bicycle,manual_hierarchy_clip,False,,,,v002,13,manual_zone_theater_stage_backstage|manual_zone_theater_stairs_foyer_balcony,4,3.946959
qv2_087,Theater,Find bicycle,raw_rgbd_hierarchy_clip,False,,,,v002,11,raw_cluster_01|raw_cluster_03,4,3.946959
qv2_088,Theater,Find kitchen stove,flat_clip,False,,,,v002,20,,5,3.946959
qv2_088,Theater,Find kitchen stove,manual_hierarchy_clip,False,,,,v002,12,manual_zone_theater_stage_backstage|manual_zone_theater_performance_seating,5,3.946959
qv2_088,Theater,Find kitchen stove,raw_rgbd_hierarchy_clip,False,,,,v002,11,raw_cluster_01|raw_cluster_03,5,3.946959
qv2_089,Theater,Find fortress island,flat_clip,False,,,,v008,20,,5,3.946959
qv2_089,Theater,Find fortress island,manual_hierarchy_clip,False,,,,v001,11,manual_zone_theater_stage_backstage|manual_zone_theater_lounge_green_room,5,3.946959
qv2_089,Theater,Find fortress island,raw_rgbd_hierarchy_clip,False,,,,v008,8,raw_cluster_01|raw_cluster_04,5,3.946959
qv2_090,Theater,Find beach,flat_clip,False,,,,v002,20,,4,3.946959
qv2_090,Theater,Find beach,manual_hierarchy_clip,False,,,,v002,13,manual_zone_theater_stage_backstage|manual_zone_theater_stairs_foyer_balcony,4,3.946959
qv2_090,Theater,Find beach,raw_rgbd_hierarchy_clip,False,,,,v002,8,raw_cluster_01|raw_cluster_04,4,3.946959
qv2_091,outdoor-street,Find the wide outdoor stairs,flat_clip,True,True,True,1.0,v001,21,,7,3.946959
qv2_091,outdoor-street,Find the wide outdoor stairs,manual_hierarchy_clip,True,False,False,0.0,v012,12,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_facade_entrance_glassblock,7,3.946959
qv2_091,outdoor-street,Find the wide outdoor stairs,raw_rgbd_hierarchy_clip,True,True,True,1.0,v001,10,raw_cluster_05|raw_cluster_01,7,3.946959
qv2_092,outdoor-street,Find the glass-block wall,flat_clip,True,False,True,0.5,v013,21,,8,3.946959
qv2_092,outdoor-street,Find the glass-block wall,manual_hierarchy_clip,True,False,False,0.0,v013,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_covered_passage_graffiti,8,3.946959
qv2_092,outdoor-street,Find the glass-block wall,raw_rgbd_hierarchy_clip,True,False,False,0.25,v013,9,raw_cluster_05|raw_cluster_07,8,3.946959
qv2_093,outdoor-street,Find the traffic signs,flat_clip,True,True,True,1.0,v003,21,,6,3.946959
qv2_093,outdoor-street,Find the traffic signs,manual_hierarchy_clip,True,False,False,0.0,v002,10,manual_zone_outdoor_street_walkway_road|manual_zone_outdoor_street_courtyard_stair_service,6,3.946959
qv2_093,outdoor-street,Find the traffic signs,raw_rgbd_hierarchy_clip,True,False,False,0.0,v002,9,raw_cluster_05|raw_cluster_06,6,3.946959
qv2_094,outdoor-street,Find the graffiti,flat_clip,True,False,True,0.5,v002,21,,5,3.946959
qv2_094,outdoor-street,Find the graffiti,manual_hierarchy_clip,True,True,True,1.0,v003,11,manual_zone_outdoor_street_covered_passage_graffiti|manual_zone_outdoor_street_walkway_road,5,3.946959
qv2_094,outdoor-street,Find the graffiti,raw_rgbd_hierarchy_clip,True,False,True,0.5,v002,9,raw_cluster_02|raw_cluster_05,5,3.946959
qv2_095,outdoor-street,Find the metal handrails,flat_clip,True,True,True,1.0,v008,21,,7,3.946959
qv2_095,outdoor-street,Find the metal handrails,manual_hierarchy_clip,True,True,True,1.0,v008,12,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_facade_entrance_glassblock,7,3.946959
qv2_095,outdoor-street,Find the metal handrails,raw_rgbd_hierarchy_clip,True,True,True,1.0,v008,9,raw_cluster_05|raw_cluster_06,7,3.946959
qv2_096,outdoor-street,Find the stone beige building facade,flat_clip,True,True,True,1.0,v020,21,,8,3.946959
qv2_096,outdoor-street,Find the stone beige building facade,manual_hierarchy_clip,True,True,True,1.0,v020,10,manual_zone_outdoor_street_courtyard_stair_service|manual_zone_outdoor_street_facade_entrance_glassblock,8,3.946959
qv2_096,outdoor-street,Find the stone beige building facade,raw_rgbd_hierarchy_clip,True,True,True,1.0,v020,10,raw_cluster_01|raw_cluster_05,8,3.946959
qv2_097,outdoor-street,Find the bright red building facade,flat_clip,True,False,False,0.25,v012,21,,8,4.675066
qv2_097,outdoor-street,Find the bright red building facade,manual_hierarchy_clip,True,False,False,0.25,v012,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_walkway_road,8,4.675066
qv2_097,outdoor-street,Find the bright red building facade,raw_rgbd_hierarchy_clip,True,False,False,0.25,v012,9,raw_cluster_05|raw_cluster_06,8,4.675066
qv2_098,outdoor-street,Find the metal turquoise supports,flat_clip,True,True,True,1.0,v007,21,,7,4.675066
qv2_098,outdoor-street,Find the metal turquoise supports,manual_hierarchy_clip,True,True,True,1.0,v007,12,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_red_facade_alley,7,4.675066
qv2_098,outdoor-street,Find the metal turquoise supports,raw_rgbd_hierarchy_clip,True,False,False,0.0,v019,7,raw_cluster_05|raw_cluster_04,7,4.675066
qv2_099,outdoor-street,Find the outdoor cobblestone pavement,flat_clip,True,False,False,0.07692307692307693,v013,21,,8,4.675066
qv2_099,outdoor-street,Find the outdoor cobblestone pavement,manual_hierarchy_clip,True,False,False,0.0,v013,9,manual_zone_outdoor_street_courtyard_stair_service|manual_zone_outdoor_street_covered_passage_graffiti,8,4.675066
qv2_099,outdoor-street,Find the outdoor cobblestone pavement,raw_rgbd_hierarchy_clip,True,False,False,0.0,v013,10,raw_cluster_05|raw_cluster_01,8,4.675066
qv2_100,outdoor-street,Find the glass entrance doors with number 8,flat_clip,True,False,False,0.07142857142857142,v019,21,,10,4.675066
qv2_100,outdoor-street,Find the glass entrance doors with number 8,manual_hierarchy_clip,True,False,False,0.1111111111111111,v019,13,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_walkway_road,10,4.675066
qv2_100,outdoor-street,Find the glass entrance doors with number 8,raw_rgbd_hierarchy_clip,True,False,False,0.14285714285714285,v019,9,raw_cluster_05|raw_cluster_06,10,4.675066
qv2_101,outdoor-street,Find the traffic signs near the tiled wall,flat_clip,True,True,True,1.0,v003,21,,11,4.675066
qv2_101,outdoor-street,Find the traffic signs near the tiled wall,manual_hierarchy_clip,True,True,True,1.0,v003,11,manual_zone_outdoor_street_walkway_road|manual_zone_outdoor_street_covered_passage_graffiti,11,4.675066
qv2_101,outdoor-street,Find the traffic signs near the tiled wall,raw_rgbd_hierarchy_clip,True,True,True,1.0,v003,6,raw_cluster_02|raw_cluster_06,11,4.675066
qv2_102,outdoor-street,Find the graffiti on the wall,flat_clip,True,False,True,0.3333333333333333,v011,21,,8,4.675066
qv2_102,outdoor-street,Find the graffiti on the wall,manual_hierarchy_clip,True,True,True,1.0,v003,8,manual_zone_outdoor_street_covered_passage_graffiti|manual_zone_outdoor_street_red_facade_alley,8,4.675066
qv2_102,outdoor-street,Find the graffiti on the wall,raw_rgbd_hierarchy_clip,True,False,True,0.3333333333333333,v011,9,raw_cluster_02|raw_cluster_05,8,4.675066
qv2_103,outdoor-street,Find the low barred window,flat_clip,True,False,False,0.25,v002,21,,7,4.675066
qv2_103,outdoor-street,Find the low barred window,manual_hierarchy_clip,True,False,False,0.25,v002,10,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_courtyard_stair_service,7,4.675066
qv2_103,outdoor-street,Find the low barred window,raw_rgbd_hierarchy_clip,True,False,True,0.3333333333333333,v002,10,raw_cluster_05|raw_cluster_01,7,4.675066
qv2_104,outdoor-street,Find the metal handrails in the foreground,flat_clip,True,False,False,0.25,v012,21,,10,4.675066
qv2_104,outdoor-street,Find the metal handrails in the foreground,manual_hierarchy_clip,True,False,False,0.0,v012,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_walkway_road,10,4.675066
qv2_104,outdoor-street,Find the metal handrails in the foreground,raw_rgbd_hierarchy_clip,True,False,False,0.0,v012,10,raw_cluster_05|raw_cluster_01,10,4.675066
qv2_105,outdoor-street,Find the glass-block wall on the right side,flat_clip,True,False,False,0.25,v013,21,,12,4.675066
qv2_105,outdoor-street,Find the glass-block wall on the right side,manual_hierarchy_clip,True,False,False,0.0,v013,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_covered_passage_graffiti,12,4.675066
qv2_105,outdoor-street,Find the glass-block wall on the right side,raw_rgbd_hierarchy_clip,True,False,True,0.5,v013,9,raw_cluster_05|raw_cluster_06,12,4.675066
qv2_106,outdoor-street,Find the wide outdoor stairs in the stair entrance area,flat_clip,True,False,False,0.25,v013,21,,12,4.675066
qv2_106,outdoor-street,Find the wide outdoor stairs in the stair entrance area,manual_hierarchy_clip,True,False,False,0.0,v019,12,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_red_facade_alley,12,4.675066
qv2_106,outdoor-street,Find the wide outdoor stairs in the stair entrance area,raw_rgbd_hierarchy_clip,True,False,False,0.25,v013,10,raw_cluster_05|raw_cluster_01,12,4.675066
qv2_107,outdoor-street,Find the glass entrance doors in the glass-block entrance,flat_clip,True,True,True,1.0,v005,21,,13,4.675066
qv2_107,outdoor-street,Find the glass entrance doors in the glass-block entrance,manual_hierarchy_clip,True,True,True,1.0,v005,13,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_walkway_road,13,4.675066
qv2_107,outdoor-street,Find the glass entrance doors in the glass-block entrance,raw_rgbd_hierarchy_clip,True,False,False,0.2,v019,9,raw_cluster_06|raw_cluster_05,13,4.675066
qv2_108,outdoor-street,Find the graffiti in the graffiti wall area,flat_clip,True,True,True,1.0,v003,21,,10,4.675066
qv2_108,outdoor-street,Find the graffiti in the graffiti wall area,manual_hierarchy_clip,True,True,True,1.0,v003,11,manual_zone_outdoor_street_covered_passage_graffiti|manual_zone_outdoor_street_walkway_road,10,4.675066
qv2_108,outdoor-street,Find the graffiti in the graffiti wall area,raw_rgbd_hierarchy_clip,True,True,True,1.0,v003,9,raw_cluster_02|raw_cluster_05,10,4.675066
qv2_109,outdoor-street,Find the covered walkway in the covered passage,flat_clip,True,False,False,0.05263157894736842,v017,21,,10,4.675066
qv2_109,outdoor-street,Find the covered walkway in the covered passage,manual_hierarchy_clip,True,False,False,0.125,v017,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_covered_passage_graffiti,10,4.675066
qv2_109,outdoor-street,Find the covered walkway in the covered passage,raw_rgbd_hierarchy_clip,True,False,False,0.1111111111111111,v017,9,raw_cluster_05|raw_cluster_07,10,4.675066
qv2_110,outdoor-street,Find the beige building facade on the facade wall,flat_clip,True,True,True,1.0,v020,21,,11,4.675066
qv2_110,outdoor-street,Find the beige building facade on the facade wall,manual_hierarchy_clip,True,True,True,1.0,v020,10,manual_zone_outdoor_street_courtyard_stair_service|manual_zone_outdoor_street_walkway_road,11,4.675066
qv2_110,outdoor-street,Find the beige building facade on the facade wall,raw_rgbd_hierarchy_clip,True,True,True,1.0,v020,7,raw_cluster_06|raw_cluster_01,11,4.675066
qv2_111,outdoor-street,Find an area suitable for walking,flat_clip,True,False,True,0.5,v021,21,,8,4.675066
qv2_111,outdoor-street,Find an area suitable for walking,manual_hierarchy_clip,True,False,True,0.3333333333333333,v003,11,manual_zone_outdoor_street_walkway_road|manual_zone_outdoor_street_covered_passage_graffiti,8,4.675066
qv2_111,outdoor-street,Find an area suitable for walking,raw_rgbd_hierarchy_clip,True,False,True,0.5,v017,9,raw_cluster_05|raw_cluster_06,8,4.675066
qv2_112,outdoor-street,Find a building entrance area,flat_clip,True,False,False,0.25,v013,21,,7,4.675066
qv2_112,outdoor-street,Find a building entrance area,manual_hierarchy_clip,True,False,False,0.25,v013,12,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_covered_passage_graffiti,7,4.675066
qv2_112,outdoor-street,Find a building entrance area,raw_rgbd_hierarchy_clip,True,False,False,0.16666666666666666,v013,9,raw_cluster_05|raw_cluster_06,7,4.675066
qv2_113,outdoor-street,Find an area suitable for moving between street levels,flat_clip,True,True,True,1.0,v001,21,,11,4.675066
qv2_113,outdoor-street,Find an area suitable for moving between street levels,manual_hierarchy_clip,True,True,True,1.0,v001,10,manual_zone_outdoor_street_courtyard_stair_service|manual_zone_outdoor_street_walkway_road,11,4.675066
qv2_113,outdoor-street,Find an area suitable for moving between street levels,raw_rgbd_hierarchy_clip,True,True,True,1.0,v001,10,raw_cluster_01|raw_cluster_05,11,4.675066
qv2_114,outdoor-street,Find a utility access area,flat_clip,True,False,False,0.2,v003,21,,7,4.675066
qv2_114,outdoor-street,Find a utility access area,manual_hierarchy_clip,True,False,True,0.3333333333333333,v021,10,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_courtyard_stair_service,7,4.675066
qv2_114,outdoor-street,Find a utility access area,raw_rgbd_hierarchy_clip,True,False,False,0.25,v021,10,raw_cluster_05|raw_cluster_01,7,4.675066
qv2_115,outdoor-street,Find a street wayfinding marker,flat_clip,True,True,True,1.0,v003,21,,8,4.675066
qv2_115,outdoor-street,Find a street wayfinding marker,manual_hierarchy_clip,True,True,True,1.0,v008,13,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_walkway_road,8,4.675066
qv2_115,outdoor-street,Find a street wayfinding marker,raw_rgbd_hierarchy_clip,True,True,True,1.0,v003,6,raw_cluster_06|raw_cluster_02,8,4.675066
qv2_116,outdoor-street,Find grand piano,flat_clip,False,,,,v002,21,,5,4.675066
qv2_116,outdoor-street,Find grand piano,manual_hierarchy_clip,False,,,,v013,8,manual_zone_outdoor_street_covered_passage_graffiti|manual_zone_outdoor_street_red_facade_alley,5,4.675066
qv2_116,outdoor-street,Find grand piano,raw_rgbd_hierarchy_clip,False,,,,v002,9,raw_cluster_05|raw_cluster_07,5,4.675066
qv2_117,outdoor-street,Find swimming pool,flat_clip,False,,,,v007,21,,5,4.675066
qv2_117,outdoor-street,Find swimming pool,manual_hierarchy_clip,False,,,,v007,13,manual_zone_outdoor_street_facade_entrance_glassblock|manual_zone_outdoor_street_walkway_road,5,4.675066
qv2_117,outdoor-street,Find swimming pool,raw_rgbd_hierarchy_clip,False,,,,v007,9,raw_cluster_05|raw_cluster_06,5,4.675066
qv2_118,outdoor-street,Find bed,flat_clip,False,,,,v016,21,,4,4.675066
qv2_118,outdoor-street,Find bed,manual_hierarchy_clip,False,,,,v016,8,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_walkway_road,4,4.675066
qv2_118,outdoor-street,Find bed,raw_rgbd_hierarchy_clip,False,,,,v016,9,raw_cluster_05|raw_cluster_07,4,4.675066
qv2_119,outdoor-street,Find sofa,flat_clip,False,,,,v002,21,,4,4.675066
qv2_119,outdoor-street,Find sofa,manual_hierarchy_clip,False,,,,v002,9,manual_zone_outdoor_street_red_facade_alley|manual_zone_outdoor_street_courtyard_stair_service,4,4.675066
qv2_119,outdoor-street,Find sofa,raw_rgbd_hierarchy_clip,False,,,,v002,10,raw_cluster_05|raw_cluster_01,4,4.675066
qv2_120,outdoor-street,Find open sea water,flat_clip,False,,,,v017,21,,6,4.675066
qv2_120,outdoor-street,Find open sea water,manual_hierarchy_clip,False,,,,v017,8,manual_zone_outdoor_street_covered_passage_graffiti|manual_zone_outdoor_street_red_facade_alley,6,4.675066
qv2_120,outdoor-street,Find open sea water,raw_rgbd_hierarchy_clip,False,,,,v017,9,raw_cluster_07|raw_cluster_05,6,4.675066
qv2_121,outdoor-drone,Find the fortress island,flat_clip,True,False,False,0.25,v013,16,,6,4.675066
qv2_121,outdoor-drone,Find the fortress island,manual_hierarchy_clip,True,False,False,0.25,v013,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,6,4.675066
qv2_121,outdoor-drone,Find the fortress island,raw_rgbd_hierarchy_clip,True,False,False,0.25,v013,16,raw_cluster_01|raw_cluster_02,6,4.675066
qv2_122,outdoor-drone,Find the tower or lighthouse,flat_clip,True,True,True,1.0,v013,16,,7,4.675066
qv2_122,outdoor-drone,Find the tower or lighthouse,manual_hierarchy_clip,True,True,True,1.0,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,7,4.675066
